OBJECTID,VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,FullyVaccinated,FullVaccinatedCumulative,AtLeastOneDoseCumulative
3020,7/30/2021 15:00:00,Caroline                                          ,49.000000000000000,12990,22.000000000000000,11951,1.000000000000000,2941,50,23,14892,15931
3021,7/31/2021 15:00:00,Caroline                                          ,11.000000000000000,13001,8.000000000000000,11959,2.000000000000000,2943,13,10,14902,15944
3022,8/1/2021 15:00:00,Caroline                                          ,12.000000000000000,13013,2.000000000000000,11961,,2943,,,14904,15956
3023,8/2/2021 15:00:00,Caroline                                          ,22.000000000000000,13035,8.000000000000000,11969,,2943,,,14912,15978
3024,8/3/2021 15:00:00,Caroline                                          ,29.000000000000000,13064,9.000000000000000,11978,2.000000000000000,2945,31,11,14923,16009
3025,8/4/2021 15:00:00,Caroline                                          ,53.000000000000000,13117,39.000000000000000,12017,12.000000000000000,2957,65,51,14974,16074
3026,8/5/2021 15:00:00,Caroline                                          ,44.000000000000000,13161,25.000000000000000,12042,7.000000000000000,2964,51,32,15006,16125
3027,8/6/2021 15:00:00,Caroline                                          ,58.000000000000000,13219,34.000000000000000,12076,11.000000000000000,2975,69,45,15051,16194
3028,8/7/2021 15:00:00,Caroline                                          ,19.000000000000000,13238,4.000000000000000,12080,,2975,,,15055,16213
3029,8/8/2021 15:00:00,Caroline                                          ,16.000000000000000,13254,10.000000000000000,12090,,2975,,,15065,16229
3030,8/9/2021 15:00:00,Caroline                                          ,23.000000000000000,13277,24.000000000000000,12114,3.000000000000000,2978,26,27,15092,16255
3031,8/10/2021 15:00:00,Caroline                                          ,46.000000000000000,13323,18.000000000000000,12132,3.000000000000000,2981,49,21,15113,16304
3032,8/11/2021 15:00:00,Caroline                                          ,41.000000000000000,13364,49.000000000000000,12181,8.000000000000000,2989,49,57,15170,16353
3033,8/12/2021 15:00:00,Caroline                                          ,38.000000000000000,13402,20.000000000000000,12201,13.000000000000000,3002,51,33,15203,16404
3034,8/13/2021 15:00:00,Caroline                                          ,34.000000000000000,13436,42.000000000000000,12243,3.000000000000000,3005,37,45,15248,16441
3035,8/14/2021 15:00:00,Caroline                                          ,12.000000000000000,13448,10.000000000000000,12253,1.000000000000000,3006,13,11,15259,16454
3036,6/29/2021 15:00:00,Cecil                                             ,30.000000000000000,41290,77.000000000000000,38033,1.000000000000000,3200,31,78,41233,44490
3037,6/30/2021 15:00:00,Cecil                                             ,42.000000000000000,41332,51.000000000000000,38084,1.000000000000000,3201,43,52,41285,44533
3038,7/1/2021 15:00:00,Cecil                                             ,54.000000000000000,41386,75.000000000000000,38159,7.000000000000000,3208,61,82,41367,44594
3039,7/2/2021 15:00:00,Cecil                                             ,46.000000000000000,41432,38.000000000000000,38197,13.000000000000000,3221,59,51,41418,44653
3040,7/3/2021 15:00:00,Cecil                                             ,22.000000000000000,41454,37.000000000000000,38234,5.000000000000000,3226,27,42,41460,44680
3041,7/4/2021 15:00:00,Cecil                                             ,7.000000000000000,41461,1.000000000000000,38235,1.000000000000000,3227,8,2,41462,44688
3042,7/5/2021 15:00:00,Cecil                                             ,30.000000000000000,41491,49.000000000000000,38284,2.000000000000000,3229,32,51,41513,44720
3043,7/6/2021 15:00:00,Cecil                                             ,38.000000000000000,41529,49.000000000000000,38333,6.000000000000000,3235,44,55,41568,44764
3044,7/7/2021 15:00:00,Cecil                                             ,35.000000000000000,41564,50.000000000000000,38383,2.000000000000000,3237,37,52,41620,44801
3045,7/8/2021 15:00:00,Cecil                                             ,41.000000000000000,41605,98.000000000000000,38481,6.000000000000000,3243,47,104,41724,44848
3046,7/9/2021 15:00:00,Cecil                                             ,67.000000000000000,41672,65.000000000000000,38546,8.000000000000000,3251,75,73,41797,44923
3047,7/10/2021 15:00:00,Cecil                                             ,26.000000000000000,41698,24.000000000000000,38570,,3251,,,41821,44949
3048,7/11/2021 15:00:00,Cecil                                             ,15.000000000000000,41713,22.000000000000000,38592,,3251,,,41843,44964
3049,7/12/2021 15:00:00,Cecil                                             ,37.000000000000000,41750,39.000000000000000,38631,8.000000000000000,3259,45,47,41890,45009
3050,7/13/2021 15:00:00,Cecil                                             ,40.000000000000000,41790,44.000000000000000,38675,4.000000000000000,3263,44,48,41938,45053
3051,7/14/2021 15:00:00,Cecil                                             ,46.000000000000000,41836,50.000000000000000,38725,3.000000000000000,3266,49,53,41991,45102
3052,7/15/2021 15:00:00,Cecil                                             ,45.000000000000000,41881,64.000000000000000,38789,12.000000000000000,3278,57,76,42067,45159
3053,7/16/2021 15:00:00,Cecil                                             ,52.000000000000000,41933,52.000000000000000,38841,,3278,,,42119,45211
3054,7/17/2021 15:00:00,Cecil                                             ,21.000000000000000,41954,10.000000000000000,38851,3.000000000000000,3281,24,13,42132,45235
3055,7/18/2021 15:00:00,Cecil                                             ,11.000000000000000,41965,8.000000000000000,38859,,3281,,,42140,45246
3056,7/19/2021 15:00:00,Cecil                                             ,52.000000000000000,42017,25.000000000000000,38884,3.000000000000000,3284,55,28,42168,45301
3057,7/20/2021 15:00:00,Cecil                                             ,48.000000000000000,42065,34.000000000000000,38918,4.000000000000000,3288,52,38,42206,45353
3058,7/21/2021 15:00:00,Cecil                                             ,96.000000000000000,42161,19.000000000000000,38937,3.000000000000000,3291,99,22,42228,45452
3059,7/22/2021 15:00:00,Cecil                                             ,97.000000000000000,42258,55.000000000000000,38992,29.000000000000000,3320,126,84,42312,45578
3060,7/23/2021 15:00:00,Cecil                                             ,80.000000000000000,42338,56.000000000000000,39048,4.000000000000000,3324,84,60,42372,45662
3061,7/24/2021 15:00:00,Cecil                                             ,49.000000000000000,42387,31.000000000000000,39079,3.000000000000000,3327,52,34,42406,45714
3062,7/25/2021 15:00:00,Cecil                                             ,39.000000000000000,42426,10.000000000000000,39089,,3327,,,42416,45753
3063,7/26/2021 15:00:00,Cecil                                             ,52.000000000000000,42478,34.000000000000000,39123,22.000000000000000,3349,74,56,42472,45827
3064,8/15/2021 15:00:00,Caroline                                          ,11.000000000000000,13459,13.000000000000000,12266,,3006,,,15272,16465
3065,8/16/2021 15:00:00,Caroline                                          ,29.000000000000000,13488,16.000000000000000,12282,5.000000000000000,3011,34,21,15293,16499
3066,8/17/2021 15:00:00,Caroline                                          ,18.000000000000000,13506,11.000000000000000,12293,9.000000000000000,3020,27,20,15313,16526
3067,8/18/2021 15:00:00,Caroline                                          ,48.000000000000000,13554,33.000000000000000,12326,5.000000000000000,3025,53,38,15351,16579
3068,8/19/2021 15:00:00,Caroline                                          ,63.000000000000000,13617,37.000000000000000,12363,7.000000000000000,3032,70,44,15395,16649
3069,8/20/2021 15:00:00,Caroline                                          ,42.000000000000000,13659,33.000000000000000,12396,3.000000000000000,3035,45,36,15431,16694
3070,8/21/2021 15:00:00,Caroline                                          ,18.000000000000000,13677,16.000000000000000,12412,3.000000000000000,3038,21,19,15450,16715
3071,8/22/2021 15:00:00,Caroline                                          ,11.000000000000000,13688,9.000000000000000,12421,,3038,,,15459,16726
3072,8/23/2021 15:00:00,Caroline                                          ,14.000000000000000,13702,21.000000000000000,12442,2.000000000000000,3040,16,23,15482,16742
3073,8/24/2021 15:00:00,Caroline                                          ,43.000000000000000,13745,15.000000000000000,12457,5.000000000000000,3045,48,20,15502,16790
3074,8/25/2021 15:00:00,Caroline                                          ,30.000000000000000,13775,31.000000000000000,12488,4.000000000000000,3049,34,35,15537,16824
3075,8/26/2021 15:00:00,Caroline                                          ,30.000000000000000,13805,31.000000000000000,12519,15.000000000000000,3064,45,46,15583,16869
3076,8/27/2021 15:00:00,Caroline                                          ,32.000000000000000,13837,43.000000000000000,12562,3.000000000000000,3067,35,46,15629,16904
3077,8/28/2021 15:00:00,Caroline                                          ,15.000000000000000,13852,15.000000000000000,12577,,3067,,,15644,16919
3078,8/29/2021 15:00:00,Caroline                                          ,10.000000000000000,13862,11.000000000000000,12588,,3067,,,15655,16929
3079,8/30/2021 15:00:00,Caroline                                          ,9.000000000000000,13871,25.000000000000000,12613,4.000000000000000,3071,13,29,15684,16942
