OBJECTID,VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedTotalDoses,CombinedTotalDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
1842,5/12/2021 15:00:00,Federal Entities,243,102254,1124,81574,,3067,,186895,,84641
1843,5/12/2021 15:00:00,Unknown,243,110254,1124,89574,,3067,,202895,,92641
1844,5/13/2021 15:00:00,age10to19,11601,139296,3336,72649,61,4981,14998,216926,3397,77630
1845,5/13/2021 15:00:00,age20to29,2207,344676,5649,244269,184,25193,8040,614138,5833,269462
1846,5/13/2021 15:00:00,age30to39,2233,430769,6420,324540,211,32368,8864,787677,6631,356908
1847,5/13/2021 15:00:00,age40to49,2026,438799,6591,337475,231,35318,8848,811592,6822,372793
1848,5/13/2021 15:00:00,age50to59,1977,521327,6997,410499,295,48020,9269,979846,7292,458519
1849,5/13/2021 15:00:00,age60to69,1143,525147,3086,458669,230,43126,4459,1026942,3316,501795
1850,5/13/2021 15:00:00,age70to79,452,351234,937,321037,89,18847,1478,691118,1026,339884
1851,5/13/2021 15:00:00,age80plus,170,176657,334,160951,50,6457,554,344065,384,167408
1852,5/14/2021 15:00:00,age10to19,11309,150605,2826,75475,64,5045,14199,231125,2890,80520
1853,5/14/2021 15:00:00,age20to29,2665,347341,4848,249117,264,25457,7777,621915,5112,274574
1854,5/14/2021 15:00:00,age30to39,2858,433627,5606,330146,292,32660,8756,796433,5898,362806
1855,5/14/2021 15:00:00,age40to49,2732,441531,5581,343056,338,35656,8651,820243,5919,378712
1856,5/14/2021 15:00:00,age50to59,2465,523792,5969,416468,376,48396,8810,988656,6345,464864
1857,5/14/2021 15:00:00,age60to69,1353,526500,2829,461498,291,43417,4473,1031415,3120,504915
1858,5/14/2021 15:00:00,age70to79,430,351664,864,321901,104,18951,1398,692516,968,340852
1859,5/14/2021 15:00:00,age80plus,207,176864,322,161273,39,6496,568,344633,361,167769
1860,5/14/2021 15:00:00,Federal Entities,290,102544,1022,82596,2,3069,1314,188209,1024,85665
1861,5/14/2021 15:00:00,Unknown,290,110544,1022,90596,2,3069,1314,204209,1024,93665
1862,5/15/2021 15:00:00,age10to19,12350,162955,3020,78495,49,5094,15419,246544,3069,83589
1863,5/15/2021 15:00:00,age20to29,1955,349296,4119,253236,272,25729,6346,628261,4391,278965
1864,5/15/2021 15:00:00,age30to39,2155,435782,4442,334588,317,32977,6914,803347,4759,367565
1865,5/15/2021 15:00:00,age40to49,1878,443409,4337,347393,298,35954,6513,826756,4635,383347
1866,5/15/2021 15:00:00,age50to59,1660,525452,4656,421124,328,48724,6644,995300,4984,469848
1867,5/15/2021 15:00:00,age60to69,856,527356,1943,463441,165,43582,2964,1034379,2108,507023
1868,5/15/2021 15:00:00,age70to79,268,351932,538,322439,64,19015,870,693386,602,341454
1869,5/15/2021 15:00:00,age80plus,102,176966,201,161474,32,6528,335,344968,233,168002
1870,5/15/2021 15:00:00,Federal Entities,611,103155,1701,84297,4,3073,2316,190525,1705,87370
1871,5/15/2021 15:00:00,Unknown,611,111155,1701,92297,4,3073,2316,206525,1705,95370
1872,5/16/2021 15:00:00,age10to19,4618,167573,2552,81047,42,5136,7212,253756,2594,86183
1873,5/16/2021 15:00:00,age20to29,1100,350396,3131,256367,209,25938,4440,632701,3340,282305
1874,5/16/2021 15:00:00,age30to39,998,436780,3344,337932,233,33210,4575,807922,3577,371142
1875,5/16/2021 15:00:00,age40to49,913,444322,3309,350702,214,36168,4436,831192,3523,386870
1876,5/16/2021 15:00:00,age50to59,808,526260,3215,424339,225,48949,4248,999548,3440,473288
1877,5/16/2021 15:00:00,age60to69,426,527782,1382,464823,132,43714,1940,1036319,1514,508537
1878,5/16/2021 15:00:00,age70to79,125,352057,418,322857,29,19044,572,693958,447,341901
1879,5/16/2021 15:00:00,age80plus,57,177023,121,161595,27,6555,205,345173,148,168150
1880,5/17/2021 15:00:00,age10to19,7611,175184,2753,83800,67,5203,10431,264187,2820,89003
1881,5/17/2021 15:00:00,age20to29,1987,352383,4662,261029,310,26248,6959,639660,4972,287277
1882,5/17/2021 15:00:00,age30to39,1865,438645,4969,342901,394,33604,7228,815150,5363,376505
1883,5/17/2021 15:00:00,age40to49,1615,445937,4783,355485,365,36533,6763,837955,5148,392018
1884,5/17/2021 15:00:00,age50to59,1688,527948,5230,429569,398,49347,7316,1006864,5628,478916
1885,5/17/2021 15:00:00,age60to69,1000,528782,2380,467203,252,43966,3632,1039951,2632,511169
1886,5/17/2021 15:00:00,age70to79,353,352410,735,323592,113,19157,1201,695159,848,342749
1887,5/17/2021 15:00:00,age80plus,148,177171,302,161897,37,6592,487,345660,339,168489
1888,5/17/2021 15:00:00,Federal Entities,565,103720,2505,86802,11,3084,3081,193606,2516,89886
1889,5/17/2021 15:00:00,Unknown,565,111720,2505,94802,11,3084,3081,209606,2516,97886
1890,5/18/2021 15:00:00,age10to19,9391,184575,3250,87050,78,5281,12719,276906,3328,92331
1891,5/18/2021 15:00:00,age20to29,2710,355093,5648,266677,344,26592,8702,648362,5992,293269
1892,5/18/2021 15:00:00,age30to39,2624,441269,5587,348488,378,33982,8589,823739,5965,382470
1893,5/18/2021 15:00:00,age40to49,2276,448213,5617,361102,338,36871,8231,846186,5955,397973
1894,5/18/2021 15:00:00,age50to59,2132,530080,5998,435567,410,49757,8540,1015404,6408,485324
1895,5/18/2021 15:00:00,age60to69,1281,530063,3052,470255,238,44204,4571,1044522,3290,514459
1896,5/18/2021 15:00:00,age70to79,483,352893,1062,324654,97,19254,1642,696801,1159,343908
1897,5/18/2021 15:00:00,age80plus,173,177344,363,162260,55,6647,591,346251,418,168907
1898,5/18/2021 15:00:00,Federal Entities,164,103884,61,86863,2,3086,227,193833,63,89949
1899,5/18/2021 15:00:00,Unknown,164,111884,61,94863,2,3086,227,209833,63,97949
1900,5/19/2021 15:00:00,age10to19,14787,199362,4313,91363,57,5338,19157,296063,4370,96701
1901,5/19/2021 15:00:00,age20to29,3005,358098,5580,272257,279,26871,8864,657226,5859,299128
1902,5/19/2021 15:00:00,age30to39,2975,444244,5874,354362,328,34310,9177,832916,6202,388672
1903,5/19/2021 15:00:00,age40to49,2598,450811,5816,366918,290,37161,8704,854890,6106,404079
1904,5/19/2021 15:00:00,age50to59,2306,532386,6329,441896,366,50123,9001,1024405,6695,492019
1905,5/19/2021 15:00:00,age60to69,1226,531289,2981,473236,186,44390,4393,1048915,3167,517626
1906,5/19/2021 15:00:00,age70to79,466,353359,1003,325657,88,19342,1557,698358,1091,344999
1907,5/19/2021 15:00:00,age80plus,207,177551,401,162661,27,6674,635,346886,428,169335
1908,5/20/2021 15:00:00,age10to19,7636,206998,3062,94425,53,5391,10751,306814,3115,99816
1909,5/20/2021 15:00:00,age20to29,3044,361142,5664,277921,349,27220,9057,666283,6013,305141
1910,5/20/2021 15:00:00,age30to39,2747,446991,6041,360403,399,34709,9187,842103,6440,395112
1911,5/20/2021 15:00:00,age40to49,2340,453151,6052,372970,352,37513,8744,863634,6404,410483
1912,5/20/2021 15:00:00,age50to59,2187,534573,6629,448525,386,50509,9202,1033607,7015,499034
1913,5/20/2021 15:00:00,age60to69,1242,532531,3302,476538,269,44659,4813,1053728,3571,521197
1914,5/20/2021 15:00:00,age70to79,492,353851,999,326656,105,19447,1596,699954,1104,346103
1915,5/20/2021 15:00:00,age80plus,210,177761,429,163090,49,6723,688,347574,478,169813
1916,5/20/2021 15:00:00,Federal Entities,885,104769,1024,87887,,3086,,195742,,90973
1917,5/20/2021 15:00:00,Unknown,885,112769,1024,95887,,3086,,211742,,98973
1918,5/21/2021 15:00:00,age10to19,7388,214386,3280,97705,52,5443,10720,317534,3332,103148
1919,5/21/2021 15:00:00,age20to29,2606,363748,5275,283196,261,27481,8142,674425,5536,310677
1920,5/21/2021 15:00:00,age30to39,2723,449714,5733,366136,318,35027,8774,850877,6051,401163
1921,5/21/2021 15:00:00,age40to49,2377,455528,5662,378632,294,37807,8333,871967,5956,416439
1922,5/21/2021 15:00:00,age50to59,2147,536720,5984,454509,348,50857,8479,1042086,6332,505366
1923,5/21/2021 15:00:00,age60to69,1289,533820,2909,479447,195,44854,4393,1058121,3104,524301
1924,5/21/2021 15:00:00,age70to79,427,354278,981,327637,84,19531,1492,701446,1065,347168
1925,5/21/2021 15:00:00,age80plus,182,177943,333,163423,59,6782,574,348148,392,170205
1926,5/22/2021 15:00:00,age10to19,7165,221551,2353,100058,52,5495,9570,327104,2405,105553
1927,5/22/2021 15:00:00,age20to29,2119,365867,3470,286666,235,27716,5824,680249,3705,314382
1928,5/22/2021 15:00:00,age30to39,2135,451849,3574,369710,280,35307,5989,856866,3854,405017
1929,5/22/2021 15:00:00,age40to49,1872,457400,3608,382240,246,38053,5726,877693,3854,420293
1930,5/22/2021 15:00:00,age50to59,1578,538298,3615,458124,237,51094,5430,1047516,3852,509218
1931,5/22/2021 15:00:00,age60to69,758,534578,1881,481328,142,44996,2781,1060902,2023,526324
1932,5/22/2021 15:00:00,age70to79,233,354511,498,328135,43,19574,774,702220,541,347709
1933,5/22/2021 15:00:00,age80plus,103,178046,191,163614,27,6809,321,348469,218,170423
1934,5/22/2021 15:00:00,Federal Entities,911,105680,1359,89246,9,3095,2279,198021,1368,92341
1935,5/22/2021 15:00:00,Unknown,911,113680,1359,97246,9,3095,2279,214021,1368,100341
1936,5/23/2021 15:00:00,age10to19,3709,225260,1485,101543,28,5523,5222,332326,1513,107066
1937,5/23/2021 15:00:00,age20to29,1374,367241,2068,288734,193,27909,3635,683884,2261,316643
1938,5/23/2021 15:00:00,age30to39,1206,453055,2160,371870,214,35521,3580,860446,2374,407391
1939,5/23/2021 15:00:00,age40to49,1079,458479,2155,384395,198,38251,3432,881125,2353,422646
1940,5/23/2021 15:00:00,age50to59,824,539122,2196,460320,190,51284,3210,1050726,2386,511604
1941,5/23/2021 15:00:00,age60to69,382,534960,951,482279,90,45086,1423,1062325,1041,527365
1942,5/23/2021 15:00:00,age70to79,117,354628,270,328405,17,19591,404,702624,287,347996
1943,5/23/2021 15:00:00,age80plus,46,178092,93,163707,27,6836,166,348635,120,170543
1944,5/24/2021 15:00:00,age10to19,4537,229797,1638,103181,47,5570,6222,338548,1685,108751
1945,5/24/2021 15:00:00,age20to29,2074,369315,3021,291755,255,28164,5350,689234,3276,319919
1946,5/24/2021 15:00:00,age30to39,1857,454912,3167,375037,296,35817,5320,865766,3463,410854
1947,5/24/2021 15:00:00,age40to49,1596,460075,2955,387350,293,38544,4844,885969,3248,425894
1948,5/24/2021 15:00:00,age50to59,1492,540614,3386,463706,294,51578,5172,1055898,3680,515284
1949,5/24/2021 15:00:00,age60to69,944,535904,1795,484074,174,45260,2913,1065238,1969,529334
1950,5/24/2021 15:00:00,age70to79,309,354937,600,329005,81,19672,990,703614,681,348677
1951,5/24/2021 15:00:00,age80plus,116,178208,225,163932,31,6867,372,349007,256,170799
1952,5/24/2021 15:00:00,Federal Entities,514,106194,1032,90278,8,3103,1554,199575,1040,93381
1953,5/24/2021 15:00:00,Unknown,514,114194,1032,98278,8,3103,1554,215575,1040,101381
1954,5/25/2021 15:00:00,age10to19,3914,233711,2085,105266,52,5622,6051,344599,2137,110888
1955,5/25/2021 15:00:00,age20to29,2095,371410,3216,294971,221,28385,5532,694766,3437,323356
1956,5/25/2021 15:00:00,age30to39,2040,456952,3401,378438,280,36097,5721,871487,3681,414535
1957,5/25/2021 15:00:00,age40to49,1717,461792,3114,390464,247,38791,5078,891047,3361,429255
1958,5/25/2021 15:00:00,age50to59,1643,542257,3673,467379,243,51821,5559,1061457,3916,519200
1959,5/25/2021 15:00:00,age60to69,966,536870,2152,486226,169,45429,3287,1068525,2321,531655
1960,5/25/2021 15:00:00,age70to79,370,355307,770,329775,70,19742,1210,704824,840,349517
1961,5/25/2021 15:00:00,age80plus,136,178344,333,164265,44,6911,513,349520,377,171176
1962,5/25/2021 15:00:00,Federal Entities,5,106199,1,90279,2,3105,8,199583,3,93384
1963,5/25/2021 15:00:00,Unknown,5,114199,1,98279,2,3105,8,215583,3,101384
1964,5/26/2021 15:00:00,age10to19,9180,242891,2981,108247,48,5670,12209,356808,3029,113917
1965,5/26/2021 15:00:00,age20to29,2207,373617,3151,298122,285,28670,5643,700409,3436,326792
1966,5/26/2021 15:00:00,age30to39,2052,459004,3387,381825,288,36385,5727,877214,3675,418210
1967,5/26/2021 15:00:00,age40to49,1786,463578,3320,393784,289,39080,5395,896442,3609,432864
1968,5/26/2021 15:00:00,age50to59,1600,543857,3611,470990,293,52114,5504,1066961,3904,523104
1969,5/26/2021 15:00:00,age60to69,913,537783,1906,488132,201,45630,3020,1071545,2107,533762
1970,5/26/2021 15:00:00,age70to79,302,355609,715,330490,70,19812,1087,705911,785,350302
1971,5/26/2021 15:00:00,age80plus,139,178483,331,164596,35,6946,505,350025,366,171542
1972,5/27/2021 15:00:00,age10to19,2996,245887,1881,110128,43,5713,4920,361728,1924,115841
1973,5/27/2021 15:00:00,age20to29,1924,375541,3010,301132,198,28868,5132,705541,3208,330000
1974,5/27/2021 15:00:00,age30to39,1903,460907,3208,385033,202,36587,5313,882527,3410,421620
1975,5/27/2021 15:00:00,age40to49,1590,465168,3185,396969,187,39267,4962,901404,3372,436236
1976,5/27/2021 15:00:00,age50to59,1446,545303,3533,474523,239,52353,5218,1072179,3772,526876
1977,5/27/2021 15:00:00,age60to69,863,538646,2035,490167,155,45785,3053,1074598,2190,535952
1978,5/27/2021 15:00:00,age70to79,374,355983,751,331241,72,19884,1197,707108,823,351125
1979,5/27/2021 15:00:00,age80plus,156,178639,313,164909,34,6980,503,350528,347,171889
1980,5/27/2021 15:00:00,Federal Entities,425,106624,674,90953,1,3106,1100,200683,675,94059
1981,5/27/2021 15:00:00,Unknown,425,114624,674,98953,1,3106,1100,216683,675,102059
1982,5/28/2021 15:00:00,age10to19,3426,249313,1818,111946,59,5772,5303,367031,1877,117718
1983,5/28/2021 15:00:00,age20to29,1984,377525,3474,304606,243,29111,5701,711242,3717,333717
1984,5/28/2021 15:00:00,age30to39,2066,462973,3878,388911,288,36875,6232,888759,4166,425786
1985,5/28/2021 15:00:00,age40to49,1736,466904,3555,400524,282,39549,5573,906977,3837,440073
1986,5/28/2021 15:00:00,age50to59,1551,546854,3719,478242,273,52626,5543,1077722,3992,530868
1987,5/28/2021 15:00:00,age60to69,880,539526,1925,492092,173,45958,2978,1077576,2098,538050
1988,5/28/2021 15:00:00,age70to79,353,356336,623,331864,53,19937,1029,708137,676,351801
1989,5/28/2021 15:00:00,age80plus,113,178752,300,165209,30,7010,443,350971,330,172219
1990,5/28/2021 15:00:00,Federal Entities,418,107042,342,91295,,3106,,201443,,94401
1991,5/28/2021 15:00:00,Unknown,418,115042,342,99295,,3106,,217443,,102401
1992,5/29/2021 15:00:00,age10to19,3330,252643,1362,113308,25,5797,4717,371748,1387,119105
1993,5/29/2021 15:00:00,age20to29,1461,378986,2061,306667,159,29270,3681,714923,2220,335937
1994,5/29/2021 15:00:00,age30to39,1508,464481,2296,391207,206,37081,4010,892769,2502,428288
1995,5/29/2021 15:00:00,age40to49,1287,468191,2118,402642,196,39745,3601,910578,2314,442387
1996,5/29/2021 15:00:00,age50to59,1017,547871,2012,480254,190,52816,3219,1080941,2202,533070
1997,5/29/2021 15:00:00,age60to69,481,540007,1009,493101,102,46060,1592,1079168,1111,539161
1998,5/29/2021 15:00:00,age70to79,141,356477,294,332158,32,19969,467,708604,326,352127
1999,5/29/2021 15:00:00,age80plus,45,178797,87,165296,17,7027,149,351120,104,172323
2000,5/29/2021 15:00:00,Federal Entities,267,107309,344,91639,10,3116,621,202064,354,94755
2001,5/29/2021 15:00:00,Unknown,267,115309,344,99639,10,3116,621,218064,354,102755
2002,5/30/2021 15:00:00,age10to19,1657,254300,826,114134,20,5817,2503,374251,846,119951
2003,5/30/2021 15:00:00,age20to29,885,379871,1364,308031,126,29396,2375,717298,1490,337427
2004,5/30/2021 15:00:00,age30to39,838,465319,1323,392530,139,37220,2300,895069,1462,429750
2005,5/30/2021 15:00:00,age40to49,661,468852,1136,403778,127,39872,1924,912502,1263,443650
2006,5/30/2021 15:00:00,age50to59,507,548378,1072,481326,115,52931,1694,1082635,1187,534257
2007,5/30/2021 15:00:00,age60to69,229,540236,520,493621,50,46110,799,1079967,570,539731
2008,5/30/2021 15:00:00,age70to79,89,356566,162,332320,11,19980,262,708866,173,352300
2009,5/30/2021 15:00:00,age80plus,24,178821,53,165349,8,7035,85,351205,61,172384
2010,5/31/2021 15:00:00,age10to19,344,254644,359,114493,14,5831,717,374968,373,120324
2011,5/31/2021 15:00:00,age20to29,298,380169,685,308716,68,29464,1051,718349,753,338180
2012,5/31/2021 15:00:00,age30to39,277,465596,675,393205,51,37271,1003,896072,726,430476
2013,5/31/2021 15:00:00,age40to49,213,469065,591,404369,51,39923,855,913357,642,444292
2014,5/31/2021 15:00:00,age50to59,222,548600,587,481913,59,52990,868,1083503,646,534903
2015,5/31/2021 15:00:00,age60to69,130,540366,365,493986,34,46144,529,1080496,399,540130
2016,5/31/2021 15:00:00,age70to79,46,356612,113,332433,16,19996,175,709041,129,352429
2017,5/31/2021 15:00:00,age80plus,30,178851,48,165397,9,7044,87,351292,57,172441
2018,5/31/2021 15:00:00,Federal Entities,214,107523,243,91882,3,3119,460,202524,246,95001
2019,5/31/2021 15:00:00,Unknown,214,115523,243,99882,3,3119,460,218524,246,103001
2020,6/1/2021 15:00:00,age10to19,2461,257105,1949,116442,51,5882,4461,379429,2000,122324
2021,6/1/2021 15:00:00,age20to29,1694,381863,3044,311760,220,29684,4958,723307,3264,341444
2022,6/1/2021 15:00:00,age30to39,1588,467184,2997,396202,189,37460,4774,900846,3186,433662
2023,6/1/2021 15:00:00,age40to49,1311,470376,2677,407046,203,40126,4191,917548,2880,447172
2024,6/1/2021 15:00:00,age50to59,1149,549749,3069,484982,215,53205,4433,1087936,3284,538187
2025,6/1/2021 15:00:00,age60to69,689,541055,1780,495766,169,46313,2638,1083134,1949,542079
2026,6/1/2021 15:00:00,age70to79,300,356912,662,333095,66,20062,1028,710069,728,353157
2027,6/1/2021 15:00:00,age80plus,127,178978,237,165634,26,7070,390,351682,263,172704
2028,6/1/2021 15:00:00,Federal Entities,30,107553,48,91930,,3119,,202602,,95049
2029,6/1/2021 15:00:00,Unknown,30,115553,48,99930,,3119,,218602,,103049
2030,6/2/2021 15:00:00,age10to19,3743,260848,3295,119737,52,5934,7090,386519,3347,125671
2031,6/2/2021 15:00:00,age20to29,1556,383419,2950,314710,175,29859,4681,727988,3125,344569
2032,6/2/2021 15:00:00,age30to39,1420,468604,2826,399028,182,37642,4428,905274,3008,436670
2033,6/2/2021 15:00:00,age40to49,1218,471594,2636,409682,148,40274,4002,921550,2784,449956
2034,6/2/2021 15:00:00,age50to59,1072,550821,2764,487746,201,53406,4037,1091973,2965,541152
2035,6/2/2021 15:00:00,age60to69,662,541717,1510,497276,131,46444,2303,1085437,1641,543720
2036,6/2/2021 15:00:00,age70to79,278,357190,525,333620,41,20103,844,710913,566,353723
2037,6/2/2021 15:00:00,age80plus,116,179094,239,165873,27,7097,382,352064,266,172970
2038,6/3/2021 15:00:00,age10to19,2052,262900,9544,129281,32,5966,11628,398147,9576,135247
2039,6/3/2021 15:00:00,age20to29,1399,384818,2360,317070,176,30035,3935,731923,2536,347105
2040,6/3/2021 15:00:00,age30to39,1299,469903,2368,401396,210,37852,3877,909151,2578,439248
2041,6/3/2021 15:00:00,age40to49,1073,472667,2158,411840,190,40464,3421,924971,2348,452304
2042,6/3/2021 15:00:00,age50to59,1032,551853,2407,490153,233,53639,3672,1095645,2640,543792
2043,6/3/2021 15:00:00,age60to69,639,542356,1447,498723,142,46586,2228,1087665,1589,545309
2044,6/3/2021 15:00:00,age70to79,276,357466,601,334221,67,20170,944,711857,668,354391
2045,6/3/2021 15:00:00,age80plus,114,179208,261,166134,32,7129,407,352471,293,173263
2046,6/4/2021 15:00:00,age10to19,2084,264984,9600,138881,32,5998,11716,409863,9632,144879
2047,6/4/2021 15:00:00,age20to29,1397,386215,2433,319503,201,30236,4031,735954,2634,349739
2048,6/4/2021 15:00:00,age30to39,1371,471274,2824,404220,210,38062,4405,913556,3034,442282
2049,6/4/2021 15:00:00,age40to49,1203,473870,2690,414530,177,40641,4070,929041,2867,455171
2050,6/4/2021 15:00:00,age50to59,1120,552973,2560,492713,226,53865,3906,1099551,2786,546578
2051,6/4/2021 15:00:00,age60to69,646,543002,1306,500029,163,46749,2115,1089780,1469,546778
2052,6/4/2021 15:00:00,age70to79,261,357727,479,334700,72,20242,812,712669,551,354942
2053,6/4/2021 15:00:00,age80plus,109,179317,203,166337,42,7171,354,352825,245,173508
2054,6/5/2021 15:00:00,age10to19,2443,267427,11179,150060,21,6019,13643,423506,11200,156079
2055,6/5/2021 15:00:00,age20to29,1074,387289,1764,321267,129,30365,2967,738921,1893,351632
2056,6/5/2021 15:00:00,age30to39,1114,472388,1805,406025,170,38232,3089,916645,1975,444257
2057,6/5/2021 15:00:00,age40to49,925,474795,1731,416261,143,40784,2799,931840,1874,457045
2058,6/5/2021 15:00:00,age50to59,775,553748,1622,494335,135,54000,2532,1102083,1757,548335
2059,6/5/2021 15:00:00,age60to69,440,543442,839,500868,83,46832,1362,1091142,922,547700
2060,6/5/2021 15:00:00,age70to79,163,357890,281,334981,22,20264,466,713135,303,355245
2061,6/5/2021 15:00:00,age80plus,55,179372,107,166444,14,7185,176,353001,121,173629
2062,6/6/2021 15:00:00,age10to19,1261,268688,3949,154009,16,6035,5226,428732,3965,160044
2063,6/6/2021 15:00:00,age20to29,530,387819,740,322007,94,30459,1364,740285,834,352466
2064,6/6/2021 15:00:00,age30to39,563,472951,683,406708,85,38317,1331,917976,768,445025
2065,6/6/2021 15:00:00,age40to49,479,475274,682,416943,83,40867,1244,933084,765,457810
