VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative
2021-04-03 15:00:00,Talbot                                            ,179.0,14806,50.0,9043,45.0,1252
2021-04-04 15:00:00,Talbot                                            ,35.0,14841,64.0,9107,2.0,1254
2021-04-05 15:00:00,Talbot                                            ,74.0,14915,120.0,9227,86.0,1340
2021-04-06 15:00:00,Talbot                                            ,123.0,15038,173.0,9400,57.0,1397
2021-04-07 15:00:00,Talbot                                            ,93.0,15131,231.0,9631,114.0,1511
2021-04-08 15:00:00,Talbot                                            ,92.0,15223,257.0,9888,165.0,1676
2021-04-09 15:00:00,Talbot                                            ,116.0,15339,366.0,10254,311.0,1987
2021-04-10 15:00:00,Talbot                                            ,187.0,15526,115.0,10369,49.0,2036
2021-04-11 15:00:00,Talbot                                            ,44.0,15570,88.0,10457,21.0,2057
2021-04-12 15:00:00,Talbot                                            ,45.0,15615,151.0,10608,54.0,2111
2021-04-13 15:00:00,Talbot                                            ,106.0,15721,245.0,10853,3.0,2114
2021-04-14 15:00:00,Talbot                                            ,184.0,15905,107.0,10960,2.0,2116
2021-04-15 15:00:00,Talbot                                            ,157.0,16062,186.0,11146,,2116
2021-04-16 15:00:00,Talbot                                            ,93.0,16155,479.0,11625,,2116
2020-12-16 15:00:00,Unknown                                           ,20.0,20,1.0,1,,0
2020-12-17 15:00:00,Unknown                                           ,60.0,80,,1,,0
2020-12-18 15:00:00,Unknown                                           ,258.0,338,,1,,0
2020-12-19 15:00:00,Unknown                                           ,86.0,424,,1,,0
2020-12-20 15:00:00,Unknown                                           ,22.0,446,,1,,0
2020-12-21 15:00:00,Unknown                                           ,300.0,746,,1,,0
2020-12-22 15:00:00,Unknown                                           ,454.0,1200,1.0,2,,0
2020-12-23 15:00:00,Unknown                                           ,428.0,1628,,2,,0
2020-12-24 15:00:00,Unknown                                           ,163.0,1791,,2,,0
2020-12-25 15:00:00,Unknown                                           ,28.0,1819,,2,,0
2020-12-26 15:00:00,Unknown                                           ,60.0,1879,,2,,0
2020-12-27 15:00:00,Unknown                                           ,88.0,1967,,2,,0
2020-12-28 15:00:00,Unknown                                           ,603.0,2570,,2,,0
2020-12-29 15:00:00,Unknown                                           ,682.0,3252,,2,,0
2020-12-30 15:00:00,Unknown                                           ,846.0,4098,,2,,0
2020-12-31 15:00:00,Unknown                                           ,455.0,4553,2.0,4,,0
2021-01-01 15:00:00,Unknown                                           ,78.0,4631,,4,,0
2021-01-02 15:00:00,Unknown                                           ,123.0,4754,3.0,7,,0
2021-01-03 15:00:00,Unknown                                           ,151.0,4905,3.0,10,,0
2021-01-04 15:00:00,Unknown                                           ,744.0,5649,4.0,14,,0
2021-01-05 15:00:00,Unknown                                           ,685.0,6334,36.0,50,,0
2021-01-06 15:00:00,Unknown                                           ,907.0,7241,37.0,87,,0
2021-01-07 15:00:00,Unknown                                           ,912.0,8153,101.0,188,,0
2021-01-08 15:00:00,Unknown                                           ,628.0,8781,229.0,417,,0
2021-01-09 15:00:00,Unknown                                           ,249.0,9030,60.0,477,,0
2021-01-10 15:00:00,Unknown                                           ,112.0,9142,17.0,494,,0
2021-01-11 15:00:00,Unknown                                           ,539.0,9681,218.0,712,,0
2021-01-12 15:00:00,Unknown                                           ,762.0,10443,335.0,1047,,0
2021-01-13 15:00:00,Unknown                                           ,939.0,11382,285.0,1332,,0
2021-01-14 15:00:00,Unknown                                           ,823.0,12205,119.0,1451,,0
2021-01-15 15:00:00,Unknown                                           ,870.0,13075,89.0,1540,,0
2021-01-16 15:00:00,Unknown                                           ,220.0,13295,44.0,1584,,0
2021-01-17 15:00:00,Unknown                                           ,121.0,13416,64.0,1648,,0
2021-01-18 15:00:00,Unknown                                           ,182.0,13598,230.0,1878,,0
2021-01-19 15:00:00,Unknown                                           ,461.0,14059,295.0,2173,,0
2021-01-20 15:00:00,Unknown                                           ,471.0,14530,369.0,2542,,0
2021-01-21 15:00:00,Unknown                                           ,686.0,15216,198.0,2740,,0
2021-01-22 15:00:00,Unknown                                           ,828.0,16044,139.0,2879,,0
2021-01-23 15:00:00,Unknown                                           ,387.0,16431,80.0,2959,,0
2021-01-24 15:00:00,Unknown                                           ,192.0,16623,71.0,3030,,0
2021-01-25 15:00:00,Unknown                                           ,656.0,17279,608.0,3638,,0
2021-01-26 15:00:00,Unknown                                           ,607.0,17886,484.0,4122,,0
2021-01-27 15:00:00,Unknown                                           ,527.0,18413,842.0,4964,,0
2021-01-28 15:00:00,Unknown                                           ,610.0,19023,552.0,5516,,0
2021-01-29 15:00:00,Unknown                                           ,667.0,19690,368.0,5884,,0
2021-01-30 15:00:00,Unknown                                           ,384.0,20074,107.0,5991,,0
2021-01-31 15:00:00,Unknown                                           ,146.0,20220,36.0,6027,,0
2021-02-01 15:00:00,Unknown                                           ,283.0,20503,199.0,6226,,0
2021-02-02 15:00:00,Unknown                                           ,341.0,20844,709.0,6935,,0
2021-02-03 15:00:00,Unknown                                           ,590.0,21434,837.0,7772,,0
2021-02-04 15:00:00,Unknown                                           ,653.0,22087,739.0,8511,,0
2021-02-05 15:00:00,Unknown                                           ,569.0,22656,676.0,9187,,0
2021-02-06 15:00:00,Unknown                                           ,360.0,23016,200.0,9387,,0
2021-02-07 15:00:00,Unknown                                           ,180.0,23196,71.0,9458,,0
2021-02-08 15:00:00,Unknown                                           ,409.0,23605,510.0,9968,,0
2021-02-09 15:00:00,Unknown                                           ,553.0,24158,545.0,10513,,0
2021-02-10 15:00:00,Unknown                                           ,557.0,24715,808.0,11321,,0
2021-02-11 15:00:00,Unknown                                           ,668.0,25383,703.0,12024,,0
2021-02-12 15:00:00,Unknown                                           ,618.0,26001,900.0,12924,,0
2021-02-13 15:00:00,Unknown                                           ,224.0,26225,176.0,13100,,0
2021-02-14 15:00:00,Unknown                                           ,337.0,26562,123.0,13223,,0
2021-02-15 15:00:00,Unknown                                           ,431.0,26993,476.0,13699,,0
2021-02-16 15:00:00,Unknown                                           ,653.0,27646,638.0,14337,,0
2021-02-17 15:00:00,Unknown                                           ,645.0,28291,650.0,14987,,0
2021-02-18 15:00:00,Unknown                                           ,261.0,28552,159.0,15146,,0
2021-02-19 15:00:00,Unknown                                           ,495.0,29047,700.0,15846,,0
2021-02-20 15:00:00,Unknown                                           ,416.0,29463,433.0,16279,,0
2021-02-21 15:00:00,Unknown                                           ,164.0,29627,175.0,16454,,0
2021-02-22 15:00:00,Unknown                                           ,282.0,29909,424.0,16878,,0
2021-02-23 15:00:00,Unknown                                           ,419.0,30328,399.0,17277,,0
2021-02-24 15:00:00,Unknown                                           ,656.0,30984,596.0,17873,,0
2021-02-25 15:00:00,Unknown                                           ,673.0,31657,668.0,18541,,0
2021-02-26 15:00:00,Unknown                                           ,936.0,32593,738.0,19279,,0
2021-02-27 15:00:00,Unknown                                           ,632.0,33225,267.0,19546,,0
2021-02-28 15:00:00,Unknown                                           ,566.0,33791,132.0,19678,,0
2021-03-01 15:00:00,Unknown                                           ,929.0,34720,289.0,19967,,0
2021-03-02 15:00:00,Unknown                                           ,1093.0,35813,414.0,20381,,0
2021-03-03 15:00:00,Unknown                                           ,1211.0,37024,430.0,20811,12.0,12
2021-03-04 15:00:00,Unknown                                           ,1220.0,38244,482.0,21293,63.0,75
2021-03-05 15:00:00,Unknown                                           ,1336.0,39580,555.0,21848,101.0,176
2021-03-06 15:00:00,Unknown                                           ,834.0,40414,201.0,22049,253.0,429
2021-03-07 15:00:00,Unknown                                           ,629.0,41043,127.0,22176,231.0,660
2021-03-08 15:00:00,Unknown                                           ,1111.0,42154,253.0,22429,310.0,970
2021-03-09 15:00:00,Unknown                                           ,1043.0,43197,476.0,22905,290.0,1260
2021-03-10 15:00:00,Unknown                                           ,1246.0,44443,406.0,23311,464.0,1724
2021-03-11 15:00:00,Unknown                                           ,1391.0,45834,417.0,23728,198.0,1922
2021-03-12 15:00:00,Unknown                                           ,1583.0,47417,514.0,24242,134.0,2056
2021-03-13 15:00:00,Unknown                                           ,924.0,48341,259.0,24501,69.0,2125
2021-03-14 15:00:00,Unknown                                           ,799.0,49140,187.0,24688,45.0,2170
2021-03-15 15:00:00,Unknown                                           ,1414.0,50554,377.0,25065,34.0,2204
2021-03-16 15:00:00,Unknown                                           ,1601.0,52155,575.0,25640,28.0,2232
2021-03-17 15:00:00,Unknown                                           ,1625.0,53780,618.0,26258,33.0,2265
2021-03-18 15:00:00,Unknown                                           ,1797.0,55577,481.0,26739,75.0,2340
2021-03-19 15:00:00,Unknown                                           ,1845.0,57422,522.0,27261,52.0,2392
2021-03-20 15:00:00,Unknown                                           ,1371.0,58793,413.0,27674,67.0,2459
2021-03-21 15:00:00,Unknown                                           ,1059.0,59852,216.0,27890,16.0,2475
2021-03-22 15:00:00,Unknown                                           ,1747.0,61599,418.0,28308,71.0,2546
2021-03-23 15:00:00,Unknown                                           ,2441.0,64040,530.0,28838,77.0,2623
2021-03-24 15:00:00,Unknown                                           ,1985.0,66025,631.0,29469,73.0,2696
2021-03-25 15:00:00,Unknown                                           ,2131.0,68156,633.0,30102,124.0,2820
2021-03-26 15:00:00,Unknown                                           ,2020.0,70176,826.0,30928,174.0,2994
2021-03-27 15:00:00,Unknown                                           ,1725.0,71901,602.0,31530,71.0,3065
2021-03-28 15:00:00,Unknown                                           ,1622.0,73523,477.0,32007,55.0,3120
2021-03-29 15:00:00,Unknown                                           ,1982.0,75505,963.0,32970,81.0,3201
2021-03-30 15:00:00,Unknown                                           ,2025.0,77530,1088.0,34058,157.0,3358
