OBJECTID,VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedAllDoses,CombinedAllDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
1763,7/15/2021 15:00:00,65 and Older,369,797808,409.000000000000000,758917,26,49421,804,964905,435,592840
1764,7/16/2021 15:00:00,65 and Older,385,798193,386.000000000000000,759303,28,49449,799,965704,414,593254
1765,7/17/2021 15:00:00,65 and Older,173,798366,199.000000000000000,759502,14,49463,386,966090,213,593467
1766,7/18/2021 15:00:00,65 and Older,97,798463,93.000000000000000,759595,12,49475,202,966292,105,593572
1767,7/19/2021 15:00:00,65 and Older,385,798848,339.000000000000000,759934,38,49513,762,967054,377,593949
1768,7/20/2021 15:00:00,65 and Older,392,799240,361.000000000000000,760295,51,49564,804,967858,412,594361
1769,7/21/2021 15:00:00,65 and Older,401,799641,372.000000000000000,760667,40,49604,813,968671,412,594773
1770,7/22/2021 15:00:00,65 and Older,497,800138,379.000000000000000,761046,53,49657,929,969600,432,595205
1771,7/23/2021 15:00:00,65 and Older,490,800628,384.000000000000000,761430,44,49701,918,970518,428,595633
1772,7/24/2021 15:00:00,65 and Older,277,800905,206.000000000000000,761636,11,49712,494,971012,217,595850
1773,7/25/2021 15:00:00,65 and Older,152,801057,48.000000000000000,761684,7,49719,207,971219,55,595905
1774,7/26/2021 15:00:00,65 and Older,428,801485,245.000000000000000,761929,44,49763,717,971936,289,596194
1775,7/27/2021 15:00:00,65 and Older,472,801957,348.000000000000000,762277,33,49796,853,972789,381,596575
1776,7/28/2021 15:00:00,65 and Older,505,802462,317.000000000000000,762594,54,49850,876,973665,371,596946
1777,7/29/2021 15:00:00,65 and Older,476,802938,345.000000000000000,762939,51,49901,872,974537,396,597342
1778,7/30/2021 15:00:00,65 and Older,460,803398,311.000000000000000,763250,51,49952,822,975359,362,597704
1779,7/31/2021 15:00:00,65 and Older,258,803656,150.000000000000000,763400,12,49964,420,975779,162,597866
1780,8/1/2021 15:00:00,65 and Older,160,803816,87.000000000000000,763487,15,49979,262,976041,102,597968
1781,8/2/2021 15:00:00,65 and Older,468,804284,264.000000000000000,763751,35,50014,767,976808,299,598267
1782,8/3/2021 15:00:00,65 and Older,466,804750,304.000000000000000,764055,56,50070,826,977634,360,598627
1783,8/4/2021 15:00:00,65 and Older,476,805226,283.000000000000000,764338,56,50126,815,978449,339,598966
1784,8/5/2021 15:00:00,65 and Older,516,805742,305.000000000000000,764643,43,50169,864,979313,348,599314
1785,8/6/2021 15:00:00,65 and Older,530,806272,345.000000000000000,764988,45,50214,920,980233,390,599704
1786,8/7/2021 15:00:00,65 and Older,236,806508,156.000000000000000,765144,12,50226,404,980637,168,599872
1787,8/8/2021 15:00:00,65 and Older,149,806657,97.000000000000000,765241,12,50238,258,980895,109,599981
1788,8/9/2021 15:00:00,65 and Older,393,807050,336.000000000000000,765577,32,50270,761,981656,368,600349
1789,8/10/2021 15:00:00,65 and Older,422,807472,337.000000000000000,765914,29,50299,788,982444,366,600715
1790,8/11/2021 15:00:00,65 and Older,477,807949,339.000000000000000,766253,37,50336,853,983297,376,601091
1791,8/12/2021 15:00:00,65 and Older,426,808375,353.000000000000000,766606,49,50385,828,984125,402,601493
1792,8/13/2021 15:00:00,65 and Older,391,808766,361.000000000000000,766967,39,50424,791,984916,400,601893
1793,8/14/2021 15:00:00,65 and Older,246,809012,201.000000000000000,767168,16,50440,463,985379,217,602110
1794,8/15/2021 15:00:00,65 and Older,194,809206,130.000000000000000,767298,12,50452,336,985715,142,602252
1795,8/16/2021 15:00:00,65 and Older,389,809595,345.000000000000000,767643,24,50476,758,986473,369,602621
1796,8/17/2021 15:00:00,65 and Older,486,810081,400.000000000000000,768043,40,50516,926,987399,440,603061
1797,8/18/2021 15:00:00,65 and Older,501,810582,420.000000000000000,768463,32,50548,953,988352,452,603513
1798,8/19/2021 15:00:00,65 and Older,474,811056,424.000000000000000,768887,30,50578,928,989280,454,603967
1799,8/20/2021 15:00:00,65 and Older,462,811518,453.000000000000000,769340,39,50617,954,990234,492,604459
1800,8/21/2021 15:00:00,65 and Older,289,811807,249.000000000000000,769589,18,50635,556,990790,267,604726
1801,8/22/2021 15:00:00,65 and Older,161,811968,124.000000000000000,769713,6,50641,291,991081,130,604856
1802,8/23/2021 15:00:00,65 and Older,469,812437,417.000000000000000,770130,22,50663,908,991989,439,605295
1803,8/24/2021 15:00:00,65 and Older,490,812927,427.000000000000000,770557,37,50700,954,992943,464,605759
1804,8/25/2021 15:00:00,65 and Older,476,813403,455.000000000000000,771012,33,50733,964,993907,488,606247
1805,8/26/2021 15:00:00,65 and Older,509,813912,479.000000000000000,771491,46,50779,1034,994941,525,606772
1806,8/27/2021 15:00:00,65 and Older,462,814374,444.000000000000000,771935,29,50808,935,995876,473,607245
1807,8/28/2021 15:00:00,65 and Older,239,814613,257.000000000000000,772192,16,50824,512,996388,273,607518
1808,8/29/2021 15:00:00,65 and Older,211,814824,150.000000000000000,772342,4,50828,365,996753,154,607672
1809,8/30/2021 15:00:00,65 and Older,481,815305,422.000000000000000,772764,30,50858,933,997686,452,608124
1810,8/31/2021 15:00:00,65 and Older,510,815815,423.000000000000000,773187,23,50881,956,998642,446,608570
1811,9/1/2021 15:00:00,65 and Older,383,816198,370.000000000000000,773557,31,50912,784,999426,401,608971
1812,9/2/2021 15:00:00,65 and Older,379,816577,400.000000000000000,773957,17,50929,796,1000222,417,609388
1813,9/3/2021 15:00:00,65 and Older,416,816993,396.000000000000000,774353,27,50956,839,1001061,423,609811
1814,9/4/2021 15:00:00,65 and Older,169,817162,184.000000000000000,774537,7,50963,360,1001421,191,610002
1815,9/5/2021 15:00:00,65 and Older,169,817331,98.000000000000000,774635,3,50966,270,1001691,101,610103
1816,9/6/2021 15:00:00,65 and Older,73,817404,67.000000000000000,774702,5,50971,145,1001836,72,610175
1817,9/7/2021 15:00:00,65 and Older,389,817793,436.000000000000000,775138,26,50997,851,1002687,462,610637
1818,9/8/2021 15:00:00,65 and Older,358,818151,359.000000000000000,775497,26,51023,743,1003430,385,611022
1819,9/9/2021 15:00:00,65 and Older,467,818618,378.000000000000000,775875,25,51048,870,1004300,403,611425
1820,9/10/2021 15:00:00,65 and Older,439,819057,373.000000000000000,776248,29,51077,841,1005141,402,611827
1821,9/11/2021 15:00:00,65 and Older,183,819240,180.000000000000000,776428,9,51086,372,1005513,189,612016
1822,9/12/2021 15:00:00,65 and Older,155,819395,129.000000000000000,776557,3,51089,287,1005800,132,612148
1823,9/13/2021 15:00:00,65 and Older,387,819782,342.000000000000000,776899,17,51106,746,1006546,359,612507
1824,9/14/2021 15:00:00,65 and Older,386,820168,349.000000000000000,777248,28,51134,763,1007309,377,612884
1825,9/15/2021 15:00:00,65 and Older,372,820540,336.000000000000000,777584,28,51162,736,1008045,364,613248
1826,9/16/2021 15:00:00,65 and Older,361,820901,351.000000000000000,777935,29,51191,741,1008786,380,613628
1827,9/17/2021 15:00:00,65 and Older,367,821268,346.000000000000000,778281,36,51227,749,1009535,382,614010
1828,9/18/2021 15:00:00,65 and Older,211,821479,150.000000000000000,778431,5,51232,366,1009901,155,614165
1829,9/19/2021 15:00:00,65 and Older,156,821635,89.000000000000000,778520,3,51235,248,1010149,92,614257
1830,9/20/2021 15:00:00,65 and Older,367,822002,305.000000000000000,778825,20,51255,692,1010841,325,614582
1831,9/21/2021 15:00:00,65 and Older,343,822345,305.000000000000000,779130,14,51269,662,1011503,319,614901
1832,9/22/2021 15:00:00,65 and Older,382,822727,305.000000000000000,779435,18,51287,705,1012208,323,615224
1833,9/23/2021 15:00:00,65 and Older,391,823118,271.000000000000000,779706,19,51306,681,1012889,290,615514
1834,9/24/2021 15:00:00,65 and Older,621,823739,353.000000000000000,780059,27,51333,1001,1013890,380,615894
1835,9/25/2021 15:00:00,65 and Older,543,824282,178.000000000000000,780237,5,51338,726,1014616,183,616077
1836,9/26/2021 15:00:00,65 and Older,296,824578,97.000000000000000,780334,3,51341,396,1015012,100,616177
1837,9/27/2021 15:00:00,65 and Older,926,825504,290.000000000000000,780624,19,51360,1235,1016247,309,616486
1838,9/28/2021 15:00:00,65 and Older,868,826372,361.000000000000000,780985,24,51384,1253,1017500,385,616871
1839,9/29/2021 15:00:00,65 and Older,851,827223,358.000000000000000,781343,19,51403,1228,1018728,377,617248
1840,9/30/2021 15:00:00,65 and Older,812,828035,378.000000000000000,781721,18,51421,1208,1019936,396,617644
1841,10/1/2021 15:00:00,65 and Older,886,828921,367.000000000000000,782088,19,51440,1272,1021208,386,618030
1842,10/2/2021 15:00:00,65 and Older,388,829309,149.000000000000000,782237,7,51447,544,1021752,156,618186
1843,10/3/2021 15:00:00,65 and Older,266,829575,95.000000000000000,782332,7,51454,368,1022120,102,618288
1844,10/4/2021 15:00:00,65 and Older,734,830309,317.000000000000000,782649,24,51478,1075,1023195,341,618629
1845,10/5/2021 15:00:00,65 and Older,735,831044,303.000000000000000,782952,21,51499,1059,1024254,324,618953
1846,10/6/2021 15:00:00,65 and Older,702,831746,298.000000000000000,783250,22,51521,1022,1025276,320,619273
1847,10/7/2021 15:00:00,65 and Older,743,832489,340.000000000000000,783590,24,51545,1107,1026383,364,619637
1848,10/8/2021 15:00:00,65 and Older,682,833171,332.000000000000000,783922,19,51564,1033,1027416,351,619988
1849,10/9/2021 15:00:00,65 and Older,349,833520,141.000000000000000,784063,5,51569,495,1027911,146,620134
1850,10/10/2021 15:00:00,65 and Older,171,833691,78.000000000000000,784141,3,51572,252,1028163,81,620215
1851,10/11/2021 15:00:00,65 and Older,651,834342,297.000000000000000,784438,16,51588,964,1029127,313,620528
1852,10/12/2021 15:00:00,65 and Older,619,834961,320.000000000000000,784758,17,51605,956,1030083,337,620865
1853,10/13/2021 15:00:00,65 and Older,596,835557,363.000000000000000,785121,25,51630,984,1031067,388,621253
1854,10/14/2021 15:00:00,65 and Older,585,836142,310.000000000000000,785431,18,51648,913,1031980,328,621581
1855,10/15/2021 15:00:00,65 and Older,562,836704,309.000000000000000,785740,18,51666,889,1032869,327,621908
1856,10/16/2021 15:00:00,65 and Older,257,836961,132.000000000000000,785872,2,51668,391,1033260,134,622042
1857,10/17/2021 15:00:00,65 and Older,157,837118,61.000000000000000,785933,1,51669,219,1033479,62,622104
1858,10/18/2021 15:00:00,65 and Older,583,837701,273.000000000000000,786206,19,51688,875,1034354,292,622396
1859,10/19/2021 15:00:00,65 and Older,518,838219,307.000000000000000,786513,10,51698,835,1035189,317,622713
1860,10/20/2021 15:00:00,65 and Older,499,838718,239.000000000000000,786752,14,51712,752,1035941,253,622966
1861,10/21/2021 15:00:00,65 and Older,518,839236,320.000000000000000,787072,18,51730,856,1036797,338,623304
1862,10/22/2021 15:00:00,65 and Older,910,840146,321.000000000000000,787393,18,51748,1249,1038046,339,623643
1863,10/23/2021 15:00:00,65 and Older,602,840748,157.000000000000000,787550,5,51753,764,1038810,162,623805
1864,10/24/2021 15:00:00,65 and Older,373,841121,113.000000000000000,787663,5,51758,491,1039301,118,623923
1865,10/25/2021 15:00:00,65 and Older,1238,842359,328.000000000000000,787991,25,51783,1591,1040892,353,624276
1866,10/26/2021 15:00:00,65 and Older,1223,843582,437.000000000000000,788428,21,51804,1681,1042573,458,624734
1867,10/27/2021 15:00:00,65 and Older,1251,844833,378.000000000000000,788806,35,51839,1664,1044237,413,625147
1868,10/28/2021 15:00:00,65 and Older,1196,846029,404.000000000000000,789210,31,51870,1631,1045868,435,625582
1869,10/29/2021 15:00:00,65 and Older,949,846978,297.000000000000000,789507,20,51890,1266,1047134,317,625899
1870,10/30/2021 15:00:00,65 and Older,495,847473,160.000000000000000,789667,10,51900,665,1047799,170,626069
1871,10/31/2021 15:00:00,65 and Older,326,847799,98.000000000000000,789765,8,51908,432,1048231,106,626175
1872,11/1/2021 15:00:00,65 and Older,1034,848833,324.000000000000000,790089,31,51939,1389,1049620,355,626530
1873,11/2/2021 15:00:00,65 and Older,972,849805,322.000000000000000,790411,52,51991,1346,1050966,374,626904
1874,11/3/2021 15:00:00,65 and Older,1003,850808,302.000000000000000,790713,52,52043,1357,1052323,354,627258
1875,11/4/2021 15:00:00,65 and Older,992,851800,368.000000000000000,791081,39,52082,1399,1053722,407,627665
1876,11/5/2021 15:00:00,65 and Older,884,852684,304.000000000000000,791385,35,52117,1223,1054945,339,628004
1877,11/6/2021 15:00:00,65 and Older,399,853083,118.000000000000000,791503,15,52132,532,1055477,133,628137
1878,11/7/2021 15:00:00,65 and Older,265,853348,73.000000000000000,791576,8,52140,346,1055823,81,628218
1879,11/8/2021 15:00:00,65 and Older,728,854076,226.000000000000000,791802,24,52164,978,1056801,250,628468
1880,11/9/2021 15:00:00,65 and Older,814,854890,276.000000000000000,792078,26,52190,1116,1057917,302,628770
1881,11/10/2021 15:00:00,65 and Older,859,855749,262.000000000000000,792340,33,52223,1154,1059071,295,629065
1882,11/11/2021 15:00:00,65 and Older,720,856469,247.000000000000000,792587,36,52259,1003,1060074,283,629348
1883,11/12/2021 15:00:00,65 and Older,819,857288,279.000000000000000,792866,28,52287,1126,1061200,307,629655
1884,11/13/2021 15:00:00,65 and Older,329,857617,107.000000000000000,792973,12,52299,448,1061648,119,629774
1885,11/14/2021 15:00:00,65 and Older,223,857840,73.000000000000000,793046,10,52309,306,1061954,83,629857
1886,11/15/2021 15:00:00,65 and Older,728,858568,256.000000000000000,793302,20,52329,1004,1062958,276,630133
1887,11/16/2021 15:00:00,65 and Older,712,859280,244.000000000000000,793546,31,52360,987,1063945,275,630408
1888,11/17/2021 15:00:00,65 and Older,724,860004,232.000000000000000,793778,26,52386,982,1064927,258,630666
1889,11/18/2021 15:00:00,65 and Older,737,860741,236.000000000000000,794014,29,52415,1002,1065929,265,630931
1890,11/19/2021 15:00:00,65 and Older,690,861431,230.000000000000000,794244,47,52462,967,1066896,277,631208
1891,11/20/2021 15:00:00,65 and Older,341,861772,106.000000000000000,794350,12,52474,459,1067355,118,631326
1892,11/21/2021 15:00:00,65 and Older,240,862012,59.000000000000000,794409,3,52477,302,1067657,62,631388
1893,11/22/2021 15:00:00,65 and Older,743,862755,186.000000000000000,794595,38,52515,967,1068624,224,631612
1894,11/23/2021 15:00:00,65 and Older,707,863462,200.000000000000000,794795,29,52544,936,1069560,229,631841
1895,11/24/2021 15:00:00,65 and Older,470,863932,178.000000000000000,794973,27,52571,675,1070235,205,632046
1896,11/25/2021 15:00:00,65 and Older,16,863948,5.000000000000000,794978,2,52573,23,1070258,7,632053
1897,11/26/2021 15:00:00,65 and Older,421,864369,154.000000000000000,795132,19,52592,594,1070852,173,632226
1898,11/27/2021 15:00:00,65 and Older,257,864626,80.000000000000000,795212,5,52597,342,1071194,85,632311
1899,11/28/2021 15:00:00,65 and Older,176,864802,64.000000000000000,795276,9,52606,249,1071443,73,632384
1900,11/29/2021 15:00:00,65 and Older,522,865324,182.000000000000000,795458,19,52625,723,1072166,201,632585
1901,11/30/2021 15:00:00,65 and Older,653,865977,197.000000000000000,795655,34,52659,884,1073050,231,632816
1902,12/1/2021 15:00:00,65 and Older,707,866684,245.000000000000000,795900,33,52692,985,1074035,278,633094
1903,12/2/2021 15:00:00,65 and Older,723,867407,233.000000000000000,796133,27,52719,983,1075018,260,633354
1904,12/3/2021 15:00:00,65 and Older,681,868088,189.000000000000000,796322,17,52736,887,1075905,206,633560
1905,12/4/2021 15:00:00,65 and Older,335,868423,99.000000000000000,796421,21,52757,455,1076360,120,633680
1906,12/5/2021 15:00:00,65 and Older,222,868645,56.000000000000000,796477,6,52763,284,1076644,62,633742
1907,12/6/2021 15:00:00,65 and Older,582,869227,183.000000000000000,796660,22,52785,787,1077431,205,633947
1908,12/7/2021 15:00:00,65 and Older,609,869836,212.000000000000000,796872,24,52809,845,1078276,236,634183
1909,12/8/2021 15:00:00,65 and Older,547,870383,173.000000000000000,797045,26,52835,746,1079022,199,634382
1910,12/9/2021 15:00:00,65 and Older,543,870926,195.000000000000000,797240,18,52853,756,1079778,213,634595
1911,12/10/2021 15:00:00,65 and Older,478,871404,183.000000000000000,797423,23,52876,684,1080462,206,634801
1912,12/11/2021 15:00:00,65 and Older,263,871667,112.000000000000000,797535,17,52893,392,1080854,129,634930
1913,12/12/2021 15:00:00,65 and Older,135,871802,51.000000000000000,797586,3,52896,189,1081043,54,634984
1914,12/13/2021 15:00:00,65 and Older,472,872274,124.000000000000000,797710,18,52914,614,1081657,142,635126
1915,12/14/2021 15:00:00,65 and Older,496,872770,171.000000000000000,797881,17,52931,684,1082341,188,635314
1916,12/15/2021 15:00:00,65 and Older,473,873243,141.000000000000000,798022,24,52955,638,1082979,165,635479
1917,12/16/2021 15:00:00,65 and Older,510,873753,137.000000000000000,798159,24,52979,671,1083650,161,635640
1918,12/17/2021 15:00:00,65 and Older,511,874264,165.000000000000000,798324,21,53000,697,1084347,186,635826
1919,12/18/2021 15:00:00,65 and Older,286,874550,88.000000000000000,798412,5,53005,379,1084726,93,635919
1920,12/19/2021 15:00:00,65 and Older,183,874733,49.000000000000000,798461,6,53011,238,1084964,55,635974
1921,12/20/2021 15:00:00,65 and Older,601,875334,134.000000000000000,798595,26,53037,761,1085725,160,636134
1922,12/21/2021 15:00:00,65 and Older,557,875891,163.000000000000000,798758,22,53059,742,1086467,185,636319
1923,12/22/2021 15:00:00,65 and Older,582,876473,181.000000000000000,798939,21,53080,784,1087251,202,636521
1924,12/23/2021 15:00:00,65 and Older,463,876936,123.000000000000000,799062,11,53091,597,1087848,134,636655
1925,12/24/2021 15:00:00,65 and Older,149,877085,76.000000000000000,799138,10,53101,235,1088083,86,636741
1926,12/25/2021 15:00:00,65 and Older,4,877089,4.000000000000000,799142,1,53102,9,1088092,5,636746
1927,12/26/2021 15:00:00,65 and Older,113,877202,39.000000000000000,799181,1,53103,153,1088245,40,636786
1928,12/27/2021 15:00:00,65 and Older,428,877630,111.000000000000000,799292,8,53111,547,1088792,119,636905
1929,12/28/2021 15:00:00,65 and Older,475,878105,172.000000000000000,799464,11,53122,658,1089450,183,637088
1930,12/29/2021 15:00:00,65 and Older,478,878583,131.000000000000000,799595,18,53140,627,1090077,149,637237
1931,12/30/2021 15:00:00,65 and Older,404,878987,141.000000000000000,799736,8,53148,553,1090630,149,637386
1932,12/31/2021 15:00:00,65 and Older,160,879147,52.000000000000000,799788,6,53154,218,1090848,58,637444
1933,1/1/2022 15:00:00,65 and Older,40,879187,7.000000000000000,799795,4,53158,51,1090899,11,637455
1934,1/2/2022 15:00:00,65 and Older,94,879281,25.000000000000000,799820,5,53163,124,1091023,30,637485
1935,1/3/2022 15:00:00,65 and Older,177,879458,64.000000000000000,799884,2,53165,243,1091266,66,637551
1936,1/4/2022 15:00:00,65 and Older,332,879790,109.000000000000000,799993,4,53169,445,1091711,113,637664
1937,1/5/2022 15:00:00,65 and Older,368,880158,133.000000000000000,800126,13,53182,514,1092225,146,637810
1938,1/6/2022 15:00:00,65 and Older,354,880512,146.000000000000000,800272,13,53195,513,1092738,159,637969
1939,1/7/2022 15:00:00,65 and Older,259,880771,86.000000000000000,800358,15,53210,360,1093098,101,638070
1940,1/8/2022 15:00:00,65 and Older,161,880932,60.000000000000000,800418,4,53214,225,1093323,64,638134
